 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Jegfatter ikke hvordan noget så dufter så godt, kan smage så frygteligt..
14-22	brugt	O	
14-23	;	O	
14-24	)	O	

#id=15
#text=Det kunne jeg have sagt mig selv...
15-1	Det	O	
15-2	kunne	O	
15-3	jeg	O	
15-4	have	O	
15-5	sagt	O	
15-6	mig	O	
15-7	selv	O	
15-8	.	O	
15-9	.	O	
15-10	.	O	

#id=16
#text=TORSKEROGN SUSSIE!
16-1	TORSKEROGN	O	
16-2	SUSSIE	O	
16-3	!	O	

#id=17
#text=Fuckffor en sort snak :)
17-1	Fuck	O	
17-2	ffor	O	
17-3	en	O	
17-4	sort	O	
17-5	snak	O	
17-6	:	O	
17-7	)	O	

#id=18
#text=Har aldrig hørt om dem? :shock:
18-1	Har	O	
18-2	aldrig	O	
18-3	hørt	O	
18-4	om	O	
18-5	dem	O	
18-6	?	O	
18-7	:	O	
18-8	shock	O	
18-9	:	O	

#id=19
#text=Aah,sådan noget er jeg sikker på er noget rigtigt lort :( Er aldrig blevet brændt af fordi jeg aldrig aftaler noget med nogen.
19-1	Aah	O	
19-2	,	O	
19-3	sådan	O	
19-4	noget	O	
19-5	er	O	
19-6	jeg	O	
19-7	sikker	O	
19-8	på	O	
19-9	er	O	
19-10	noget	O	
19-11	rigtigt	O	
19-12	lort	O	
19-13	:	O	
19-14	(	O	
19-15	Er	O	
19-16	aldrig	O	
19-17	blevet	O	
19-18	brændt	O	
19-19	af	O	
19-20	fordi	O	
19-21	jeg	O	
19-22	aldrig	O	
19-23	aftaler	O	
19-24	noget	O	
19-25	med	O	
19-26	nogen	O	
19-27	.	O	

#id=20
#text=Ved at tilvænne sig!
20-1	Ved	O	
20-2	at	O	
20-3	tilvænne	O	
20-4	sig	O	
20-5	!	O	

#id=21
#text=Vedegentlig ikke, om man kan få den mere, for jeg købte den i..4. eller 5. klasse, lol
21-1	Ved	O	
21-2	egentlig	O	
21-3	ikke	O	
21-4	,	O	
21-5	om	O	
21-6	man	O	
21-7	kan	O	
21-8	få	O	
21-9	den	O	
21-10	mere	O	
21-11	,	O	
21-12	for	O	
21-13	jeg	O	
21-14	købte	O	
21-15	den	O	
21-16	i	O	
21-17	.	O	
21-18	.	O	
21-19	4	O	
21-20	.	O	
21-21	eller	O	
21-22	5	O	
21-23	.	O	
21-24	klasse	O	
21-25	,	O	
21-26	lol	O	

#id=22
#text=:shock:
22-1	:	O	
22-2	shock	O	
22-3	:	O	

#id=23
#text=Zzz!
23-1	Zzz	O	
23-2	!	O	

#id=24
#text=Andebryst.
24-1	Andebryst	O	
24-2	.	O	

#id=25
#text=Sovnår du keder dig en lørdag aften!
25-1	Sov	O	
25-2	når	O	
25-3	du	O	
25-4	keder	O	
25-5	dig	O	
25-6	en	O	
25-7	lørdag	O	
25-8	aften	O	
25-9	!	O	

#id=26
#text=Er der noget sted, hvor man kan være mere ensom, end i en storby?
26-1	Er	O	
26-2	der	O	
26-3	noget	O	
26-4	sted	O	
26-5	,	O	
26-6	hvor	O	
26-7	man	O	
26-8	kan	O	
26-9	være	O	
26-10	mere	O	
26-11	ensom	O	
26-12	,	O	
26-13	end	O	
26-14	i	O	
26-15	en	O	
26-16	storby	O	
26-17	?	O	

#id=27
#text=Haha.
27-1	Haha	O	
27-2	.	O	

#id=28
#text=Og jeg har ingen penge?! lol Gid jeg ahdve, så ville jeg også købe en hel masse dyre produkter...
28-1	Og	O	
28-2	jeg	O	
28-3	har	O	
28-4	ingen	O	
28-5	penge	O	
28-6	?	O	
28-7	!	O	
28-8	lol	O	
28-9	Gid	O	
28-10	jeg	O	
28-11	ahdve	O	
28-12	,	O	
28-13	så	O	
28-14	ville	O	
28-15	jeg	O	
28-16	også	O	
28-17	købe	O	
28-18	en	O	
28-19	hel	O	
28-20	masse	O	
28-21	dyre	O	
28-22	produkter	O	
28-23	.	O	
28-24	.	O	
28-25	.	O	

#id=29
#text=Han ser ikke godt ud i højhælede.. hahah.
29-1	Han	O	
29-2	ser	O	
29-3	ikke	O	
29-4	godt	O	
29-5	ud	O	
29-6	i	O	
29-7	højhælede	O	
29-8	.	O	
29-9	.	O	
29-10	hahah	O	
29-11	.	O	

#id=30
#text=16ud af 20, der må må være en fejl i scriptet.
30-1	16	O	
30-2	ud	O	
30-3	af	O	
30-4	20	O	
30-5	,	O	
30-6	der	O	
30-7	må	O	
30-8	må	O	
30-9	være	O	
30-10	en	O	
30-11	fejl	O	
30-12	i	O	
30-13	scriptet	O	
30-14	.	O	

#id=31
#text=Meget underligt når jeg egentlig tænker på hvor meget vi var sammen, og hvor meget vi elskede  det, og så nu..
31-1	Meget	O	
31-2	underligt	O	
31-3	når	O	
31-4	jeg	O	
31-5	egentlig	O	
31-6	tænker	O	
31-7	på	O	
31-8	hvor	O	
31-9	meget	O	
31-10	vi	O	
31-11	var	O	
31-12	sammen	O	
31-13	,	O	
31-14	og	O	
31-15	hvor	O	
31-16	meget	O	
31-17	vi	O	
31-18	elskede	O	
31-19	det	O	
31-20	,	O	
31-21	og	O	
31-22	så	O	
31-23	nu	O	
31-24	.	O	
31-25	.	O	

#id=32
#text=Hvordanmistede du din pengepung?
32-1	Hvordan	O	
32-2	mistede	O	
32-3	du	O	
32-4	din	O	
32-5	pengepung	O	
32-6	?	O	

#id=33
#text=Gåriseng mellem 23-24 og står op 6:45 :?
33-1	Går	O	
33-2	iseng	O	
33-3	mellem	O	
33-4	23	O	
33-5	-	O	
33-6	24	O	
33-7	og	O	
33-8	står	O	
33-9	op	O	
33-10	6	O	
33-11	:	O	
33-12	45	O	
33-13	:	O	
33-14	?	O	

#id=34
#text=Hvordanfanden vil du få det transporteret hvis det er i Nordjylland? *G*
34-1	Hvordan	O	
34-2	fanden	O	
34-3	vil	O	
34-4	du	O	
34-5	få	O	
34-6	det	O	
34-7	transporteret	O	
34-8	hvis	O	
34-9	det	O	
34-10	er	O	
34-11	i	O	
34-12	Nordjylland	O	
34-13	?	O	
34-14	*G*	O	

#id=35
#text=Hvad er det morsomme ved det?
35-1	Hvad	O	
35-2	er	O	
35-3	det	O	
35-4	morsomme	O	
35-5	ved	O	
35-6	det	O	
35-7	?	O	

#id=36
#text=Samme problem :shock:
36-1	Samme	O	
36-2	problem	O	
36-3	:	O	
36-4	shock	O	
36-5	:	O	

#id=37
#text=Gør det for din egen skyld? - for at kunne se tilbage, hvad du egentlig lavede den dag for 2 år siden i juli... - jeg har haft 0 Kommentarer siden jeg startede den, og er egentlig også ligeglad, det er for min skyld, jeg gør det.. (at det så er en lukket dagbog, er en anden sag - men ved ikke helt, hvordan siderne skal konstrueres :-)) derfor er der kun et logo :-)
37-1	Gør	O	
37-2	det	O	
37-3	for	O	
37-4	din	O	
37-5	egen	O	
37-6	skyld	O	
37-7	?	O	
37-8	-	O	
37-9	for	O	
37-10	at	O	
37-11	kunne	O	
37-12	se	O	
37-13	tilbage	O	
37-14	,	O	
37-15	hvad	O	
37-16	du	O	
37-17	egentlig	O	
37-18	lavede	O	
37-19	den	O	
37-20	dag	O	
37-21	for	O	
37-22	2	O	
37-23	år	O	
37-24	siden	O	
37-25	i	O	
37-26	juli	O	
37-27	.	O	
37-28	.	O	
37-29	.	O	
37-30	-	O	
37-31	jeg	O	
37-32	har	O	
37-33	haft	O	
37-34	0	O	
37-35	Kommentarer	O	
37-36	siden	O	
37-37	jeg	O	
37-38	startede	O	
37-39	den	O	
37-40	,	O	
37-41	og	O	
37-42	er	O	
37-43	egentlig	O	
37-44	også	O	
37-45	ligeglad	O	
37-46	,	O	
37-47	det	O	
37-48	er	O	
37-49	for	O	
37-50	min	O	
37-51	skyld	O	
37-52	,	O	
37-53	jeg	O	
37-54	gør	O	
37-55	det	O	
37-56	.	O	
37-57	.	O	
37-58	(	O	
37-59	at	O	
37-60	det	O	
37-61	så	O	
37-62	er	O	
37-63	en	O	
37-64	lukket	O	
37-65	dagbog	O	
37-66	,	O	
37-67	er	O	
37-68	en	O	
37-69	anden	O	
37-70	sag	O	
37-71	-	O	
37-72	men	O	
37-73	ved	O	
37-74	ikke	O	
37-75	helt	O	
37-76	,	O	
37-77	hvordan	O	
37-78	siderne	O	
37-79	skal	O	
37-80	konstrueres	O	
37-81	:	O	
37-82	-	O	
37-83	)	O	
37-84	)	O	
37-85	derfor	O	
37-86	er	O	
37-87	der	O	
37-88	kun	O	
37-89	et	O	
37-90	logo	O	
37-91	:	O	
37-92	-	O	
37-93	)	O	

#id=38
#text=De ting som gør Karrierekanonen til noget specielt (synes jeg) er først og fremmst at kunstnerne selv har skrevet deres musik.
38-1	De	O	
38-2	ting	O	
38-3	som	O	
38-4	gør	O	
38-5	Karrierekanonen	O	
38-6	til	O	
38-7	noget	O	
38-8	specielt	O	
38-9	(	O	
38-10	synes	O	
38-11	jeg	O	
38-12	)	O	
38-13	er	O	
38-14	først	O	
38-15	og	O	
38-16	fremmst	O	
38-17	at	O	
38-18	kunstnerne	O	
38-19	selv	O	
38-20	har	O	
38-21	skrevet	O	
38-22	deres	O	
38-23	musik	O	
38-24	.	O	

#id=39
#text=De går mig konstant på nerverne!
39-1	De	O	
39-2	går	O	
39-3	mig	O	
39-4	konstant	O	
39-5	på	O	
39-6	nerverne	O	
39-7	!	O	

#id=40
#text=Sidstedage i ferien: "Nå, glæder du dig så til at komme i skole igen?" "Så skal du jo snart i skole igen!" "Nå, glæder du dig til at komme i skole og lave dine lektier?" Vibrerende mobil: "Nånå, er det kæresten der skriver?" "Nå, har du fået dig en kæreste?" "Nånånå, hvem er det der skriver?" Gensyn med familie: "Wow, du er da blevet stor." "Du er da blevet en flot ung dame!" "Nå, du er da flot - skal du ikke snart finde dig en kæreste?" :shock:
40-1	Sidste	O	
40-2	dage	O	
40-3	i	O	
40-4	ferien	O	
40-5	:	O	
40-6	"	O	
40-7	Nå	O	
40-8	,	O	
40-9	glæder	O	
40-10	du	O	
40-11	dig	O	
40-12	så	O	
40-13	til	O	
40-14	at	O	
40-15	komme	O	
40-16	i	O	
40-17	skole	O	
40-18	igen	O	
40-19	?	O	
40-20	"	O	
40-21	"	O	
40-22	Så	O	
40-23	skal	O	
40-24	du	O	
40-25	jo	O	
40-26	snart	O	
40-27	i	O	
40-28	skole	O	
40-29	igen	O	
40-30	!	O	
40-31	"	O	
40-32	"	O	
40-33	Nå	O	
40-34	,	O	
40-35	glæder	O	
40-36	du	O	
40-37	dig	O	
40-38	til	O	
40-39	at	O	
40-40	komme	O	
40-41	i	O	
40-42	skole	O	
40-43	og	O	
40-44	lave	O	
40-45	dine	O	
40-46	lektier	O	
40-47	?	O	
40-48	"	O	
40-49	Vibrerende	O	
40-50	mobil	O	
40-51	:	O	
40-52	"	O	
40-53	Nånå	O	
40-54	,	O	
40-55	er	O	
40-56	det	O	
40-57	kæresten	O	
40-58	der	O	
40-59	skriver	O	
40-60	?	O	
40-61	"	O	
40-62	"	O	
40-63	Nå	O	
40-64	,	O	
40-65	har	O	
40-66	du	O	
40-67	fået	O	
40-68	dig	O	
40-69	en	O	
40-70	kæreste	O	
40-71	?	O	
40-72	"	O	
40-73	"	O	
40-74	Nånånå	O	
40-75	,	O	
40-76	hvem	O	
40-77	er	O	
40-78	det	O	
40-79	der	O	
40-80	skriver	O	
40-81	?	O	
40-82	"	O	
40-83	Gensyn	O	
40-84	med	O	
40-85	familie	O	
40-86	:	O	
40-87	"	O	
40-88	Wow	O	
40-89	,	O	
40-90	du	O	
40-91	er	O	
40-92	da	O	
40-93	blevet	O	
40-94	stor	O	
40-95	.	O	
40-96	"	O	
40-97	"	O	
40-98	Du	O	
40-99	er	O	
40-100	da	O	
40-101	blevet	O	
40-102	en	O	
40-103	flot	O	
40-104	ung	O	
40-105	dame	O	
40-106	!	O	
40-107	"	O	
40-108	"	O	
40-109	Nå	O	
40-110	,	O	
40-111	du	O	
40-112	er	O	
40-113	da	O	
40-114	flot	O	
40-115	-	O	
40-116	skal	O	
40-117	du	O	
40-118	ikke	O	
40-119	snart	O	
40-120	finde	O	
40-121	dig	O	
40-122	en	O	
40-123	kæreste	O	
40-124	?	O	
40-125	"	O	
40-126	:	O	
40-127	shock	O	
40-128	:	O	

#id=41
#text=SkinkeKan Du Lide Dennis
41-1	Skinke	O	
41-2	Kan	O	
41-3	Du	O	
41-4	Lide	O	
41-5	Dennis	O	

#id=42
#text=Blev ked da hun gik ud af bandet :cry:
42-1	Blev	O	
42-2	ked	O	
42-3	da	O	
42-4	hun	O	
42-5	gik	O	
42-6	ud	O	
42-7	af	O	
42-8	bandet	O	
42-9	:	O	
42-10	cry	O	
42-11	:	O	

#id=43
#text=Hørtfør.
43-1	Hørt	O	
43-2	før	O	
43-3	.	O	

#id=44
#text=Liveter fedt.. var det det der med nogle på et kurcenter som skulle vejes hver uge og kun måtte spise på bestemte tidspunkter og kun et bestemt antal gram pr. måltid?
44-1	Livet	O	
44-2	er	O	
44-3	fedt	O	
44-4	.	O	
44-5	.	O	
44-6	var	O	
44-7	det	O	
44-8	det	O	
44-9	der	O	
44-10	med	O	
44-11	nogle	O	
44-12	på	O	
44-13	et	O	
44-14	kurcenter	O	
44-15	som	O	
44-16	skulle	O	
44-17	vejes	O	
44-18	hver	O	
44-19	uge	O	
44-20	og	O	
44-21	kun	O	
44-22	måtte	O	
44-23	spise	O	
44-24	på	O	
44-25	bestemte	O	
44-26	tidspunkter	O	
44-27	og	O	
44-28	kun	O	
44-29	et	O	
44-30	bestemt	O	
44-31	antal	O	
44-32	gram	O	
44-33	pr	O	
44-34	.	O	
44-35	måltid	O	
44-36	?	O	

#id=45
#text= (Kunne ikke lade være.)
45-1	(	O	
45-2	Kunne	O	
45-3	ikke	O	
45-4	lade	O	
45-5	være	O	
45-6	.	O	
45-7	)	O	

#id=46
#text=LOL, Ksenia - du er så fræk altzå, ihh. *sxf*
46-1	LOL	O	
46-2	,	O	
46-3	Ksenia	O	
46-4	-	O	
46-5	du	O	
46-6	er	O	
46-7	så	O	
46-8	fræk	O	
46-9	altzå	O	
46-10	,	O	
46-11	ihh	O	
46-12	.	O	
46-13	*sxf*	O	

#id=47
#text=Jegtror måske også det ville (næsten) være billigere at købe et i et eller andet varehus... det er da ret billigt her i januar.
47-1	Jeg	O	
47-2	tror	O	
47-3	måske	O	
47-4	også	O	
47-5	det	O	
47-6	ville	O	
47-7	(	O	
47-8	næsten	O	
47-9	)	O	
47-10	være	O	
47-11	billigere	O	
47-12	at	O	
47-13	købe	O	
47-14	et	O	
47-15	i	O	
47-16	et	O	
47-17	eller	O	
47-18	andet	O	
47-19	varehus	O	
47-20	.	O	
47-21	.	O	
47-22	.	O	
47-23	det	O	
47-24	er	O	
47-25	da	O	
47-26	ret	O	
47-27	billigt	O	
47-28	her	O	
47-29	i	O	
47-30	januar	O	
47-31	.	O	

#id=48
#text=Du kan jo bare få fat i en gammel person der kan komme med et par stikord, så kan du vel få fikset en lille stil sammen på en halv time, måske lidt mere.
48-1	Du	O	
48-2	kan	O	
48-3	jo	O	
48-4	bare	O	
48-5	få	O	
48-6	fat	O	
48-7	i	O	
48-8	en	O	
48-9	gammel	O	
48-10	person	O	
48-11	der	O	
48-12	kan	O	
48-13	komme	O	
48-14	med	O	
48-15	et	O	
48-16	par	O	
48-17	stikord	O	
48-18	,	O	
48-19	så	O	
48-20	kan	O	
48-21	du	O	
48-22	vel	O	
48-23	få	O	
48-24	fikset	O	
48-25	en	O	
48-26	lille	O	
48-27	stil	O	
48-28	sammen	O	
48-29	på	O	
48-30	en	O	
48-31	halv	O	
48-32	time	O	
48-33	,	O	
48-34	måske	O	
48-35	lidt	O	
48-36	mere	O	
48-37	.	O	

#id=49
#text=Jeghar RIGTIG længe været fasineret af effekten af at tage stoffer.
49-1	Jeg	O	
49-2	har	O	
49-3	RIGTIG	O	
49-4	længe	O	
49-5	været	O	
49-6	fasineret	O	
49-7	af	O	
49-8	effekten	O	
49-9	af	O	
49-10	at	O	
49-11	tage	O	
49-12	stoffer	O	
49-13	.	O	

#id=50
#text=Alt italiensk mad smager, pr. definition, godt! (eller næsten i hvert fald...).
50-1	Alt	O	
50-2	italiensk	O	
50-3	mad	O	
50-4	smager	O	
50-5	,	O	
50-6	pr	O	
50-7	.	O	
50-8	definition	O	
50-9	,	O	
50-10	godt	O	
50-11	!	O	
50-12	(	O	
50-13	eller	O	
50-14	næsten	O	
50-15	i	O	
50-16	hvert	O	
50-17	fald	O	
50-18	.	O	
50-19	.	O	
50-20	.	O	
50-21	)	O	
50-22	.	O	

#id=51
#text=Det er jo ikke ham der er noget galt med, men medierne og os..
51-1	Det	O	
51-2	er	O	
51-3	jo	O	
51-4	ikke	O	
51-5	ham	O	
51-6	der	O	
51-7	er	O	
51-8	noget	O	
51-9	galt	O	
51-10	med	O	
51-11	,	O	
51-12	men	O	
51-13	medierne	O	
51-14	og	O	
51-15	os	O	
51-16	.	O	
51-17	.	O	

#id=52
#text=Ved så bare ikke hvor fedt det er.
52-1	Ved	O	
52-2	så	O	
52-3	bare	O	
52-4	ikke	O	
52-5	hvor	O	
52-6	fedt	O	
52-7	det	O	
52-8	er	O	
52-9	.	O	

#id=53
#text=Tror det er bedre, hvis jeg ikke gør... :-)
53-1	Tror	O	
53-2	det	O	
53-3	er	O	
53-4	bedre	O	
53-5	,	O	
53-6	hvis	O	
53-7	jeg	O	
53-8	ikke	O	
53-9	gør	O	
53-10	.	O	
53-11	.	O	
53-12	.	O	
53-13	:	O	
53-14	-	O	
53-15	)	O	

#id=54
#text=:)
54-1	:	O	
54-2	)	O	

#id=55
#text=Vedsku ike om det stave "theen", "teen", "téen" eller hvordan :P Det er dog heller ik min pointe..
55-1	Ved	O	
55-2	sku	O	
55-3	ike	O	
55-4	om	O	
55-5	det	O	
55-6	stave	O	
55-7	"	O	
55-8	theen	O	
55-9	"	O	
55-10	,	O	
55-11	"	O	
55-12	teen	O	
55-13	"	O	
55-14	,	O	
55-15	"	O	
55-16	téen	O	
55-17	"	O	
55-18	eller	O	
55-19	hvordan	O	
55-20	:	O	
55-21	P	O	
55-22	Det	O	
55-23	er	O	
55-24	dog	O	
55-25	heller	O	
55-26	ik	O	
55-27	min	O	
55-28	pointe	O	
55-29	.	O	
55-30	.	O	

#id=56
#text=Ej :P , men Sarah, skal de regler så sættes op på tilmeldingssiden i stedet for dem, der er der nu?
56-1	Ej	O	
56-2	:	O	
56-3	P	O	
56-4	,	O	
56-5	men	O	
56-6	Sarah	O	
56-7	,	O	
56-8	skal	O	
56-9	de	O	
56-10	regler	O	
56-11	så	O	
56-12	sættes	O	
56-13	op	O	
56-14	på	O	
56-15	tilmeldingssiden	O	
56-16	i	O	
56-17	stedet	O	
56-18	for	O	
56-19	dem	O	
56-20	,	O	
56-21	der	O	
56-22	er	O	
56-23	der	O	
56-24	nu	O	
56-25	?	O	

#id=57
#text=Ja, man skal bare være i det rigtige humør, så er det dejlit musik :) "Don't know why" er rigtig god :)
57-1	Ja	O	
57-2	,	O	
57-3	man	O	
57-4	skal	O	
57-5	bare	O	
57-6	være	O	
57-7	i	O	
57-8	det	O	
57-9	rigtige	O	
57-10	humør	O	
57-11	,	O	
57-12	så	O	
57-13	er	O	
57-14	det	O	
57-15	dejlit	O	
57-16	musik	O	
57-17	:	O	
57-18	)	O	
57-19	"	O	
57-20	Don	O	
57-21	'	O	
57-22	t	O	
57-23	know	O	
57-24	why	O	
57-25	"	O	
57-26	er	O	
57-27	rigtig	O	
57-28	god	O	
57-29	:	O	
57-30	)	O	

#id=58
#text=Når der ikke er mere mad tilbage i huse, begynder de på de syltede agurker... hvor efter de giver sig til at spise den hvidløgsmarinerede, østasiatiske delfinfinne, der har ligge bagerst i køleskabet, fordi der ikek var nogen, der havde lyst til fisk?
58-1	Når	O	
58-2	der	O	
58-3	ikke	O	
58-4	er	O	
58-5	mere	O	
58-6	mad	O	
58-7	tilbage	O	
58-8	i	O	
58-9	huse	O	
58-10	,	O	
58-11	begynder	O	
58-12	de	O	
58-13	på	O	
58-14	de	O	
58-15	syltede	O	
58-16	agurker	O	
58-17	.	O	
58-18	.	O	
58-19	.	O	
58-20	hvor	O	
58-21	efter	O	
58-22	de	O	
58-23	giver	O	
58-24	sig	O	
58-25	til	O	
58-26	at	O	
58-27	spise	O	
58-28	den	O	
58-29	hvidløgsmarinerede	O	
58-30	,	O	
58-31	østasiatiske	O	
58-32	delfinfinne	O	
58-33	,	O	
58-34	der	O	
58-35	har	O	
58-36	ligge	O	
58-37	bagerst	O	
58-38	i	O	
58-39	køleskabet	O	
58-40	,	O	
58-41	fordi	O	
58-42	der	O	
58-43	ikek	O	
58-44	var	O	
58-45	nogen	O	
58-46	,	O	
58-47	der	O	
58-48	havde	O	
58-49	lyst	O	
58-50	til	O	
58-51	fisk	O	
58-52	?	O	

#id=59
#text=Mig og en ven gjorde emget ud af det engang..Der gik totalt hobby i den lol "Can I pray about the water?" fx, lool..
59-1	Mig	O	
59-2	og	O	
59-3	en	O	
59-4	ven	O	
59-5	gjorde	O	
59-6	emget	O	
59-7	ud	O	
59-8	af	O	
59-9	det	O	
59-10	engang	O	
59-11	.	O	
59-12	.	O	
59-13	Der	O	
59-14	gik	O	
59-15	totalt	O	
59-16	hobby	O	
59-17	i	O	
59-18	den	O	
59-19	lol	O	
