 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=For mange seere er den 61-årige journalist som kommentator næsten lige så vigtig som selve kampene.
5-32	på	på	T-:----:--:----	O	
5-33	restauranten	restaurant	NC:sduc:--:----	B-noun.building	
5-34	La	La	NP:siu#:--:----	B-noun.phenomenon	
5-35	Buca	Buca	NP:siu#:--:----	O	
5-36	i	i	T-:----:--:----	O	
5-37	København	København	NP:siu#:--:----	O	
5-38	.	.	ZP	O	

#id=6
#text=Sammenmed andre kendisser bakker Noam sagen  op.
6-1	Sammen	sammen	D-:----:--:u---	O	
6-2	med	med	T-:----:--:----	O	
6-3	andre	anden	PI:p-u#:--:----	O	
6-4	kendisser	kendis	NC:piu#:--:----	B-noun.person	
6-5	bakker	bakker	VF:----:sa:----	B-verb.motion|B-verb.act	
6-6	Noam	Noam	NP:siu#:--:----	O	
6-7	sagen	sag	NC:sduc:--:----	B-noun.communication|B-noun.phenomenon|B-noun.cognition|B-noun.person|B-noun.attribute|B-noun.act|B-noun.institution|B-noun.food	
6-8	op	op	D-:----:--:u---	O	
6-9	.	.	ZP	O	

#id=7
#text=Dentidligere poptøs Mel tog ungerne med, da årets træ skulle i hus i Hollywood
7-1	Den	den	PM:s-uc:--:----	O	
7-2	tidligere	tidlig	AC:##u#:--:c---	B-adj.time	
7-3	poptøs	poptø	VF:----:sp:----	O	
7-4	Mel	Mel	NP:siu#:--:----	B-noun.artifact|B-noun.food	
7-5	tog	tage	VF:----:ta:----	B-verb.motion|B-verb.cognition|B-verb.act|B-verb.creation|B-verb.change|B-verb.social|B-verb.possession	
7-6	ungerne	unge	NC:pdu#:--:----	B-noun.animal|B-rson	
7-7	med	med	T-:----:--:----	O	
7-8	,	,	ZD	O	
7-9	da	da	CS:----:--:----	O	
7-10	årets	år	NC:sdgn:--:----	B-noun.time	
7-11	træ	træ	NC:siun:--:----	B-noun.artifact|B-noun.plant	
7-12	skulle	skulle	VF:----:ta:----	B-verb.phenomenon	
7-13	i	i	T-:----:--:----	O	
7-14	hus	hus	NC:siun:--:----	B-noun.location|B-noun.feeling|B-noun.building|B-noun.person	
7-15	i	i	T-:----:--:----	O	
7-16	Hollywood	Hollywood	NP:siu#:--:----	O	

#id=8
#text=Joachimser også frem til, at han sandsynligvis kommer i Folketinget for Liberal Alliance inden for et lille års tid.
8-1	Joachim	Joachim	NP:siu#:--:----	O	
8-2	ser	se	VF:----:sa:----	B-verb.change|B-verb.emotion|B-verb.cognition|B-verb.act|B-verb.phenomenon	
8-3	også	også	D-:----:--:u---	O	
8-4	frem	frem	D-:----:--:u---	O	
8-5	til	til	T-:----:--:----	O	
8-6	,	,	ZD	O	
8-7	at	at	CS:----:--:----	O	
8-8	han	han	PP:s-nc:--:-3n-	O	
8-9	sandsynligvis	sandsynligvis	D-:----:--:u---	O	
8-10	kommer	komme	----	B-verb.social|B-verb.act|B-verb.communication|B-verb.motion	
8-11	i	i	T-:----:--:----	O	
8-12	Folketinget	folketing	NC:sdun:--:----	B-noun.person	
8-13	for	for	T-:----:--:----	O	
8-14	Liberal	liberal	AC:siuc:--:p---	B-adj.mental	
8-15	Alliance	alliance	NC:siuc:--:----	B-noun.person|B-noun.motive	
8-16	inden	inden	T-:----:--:----	O	
8-17	for	for	T-:----:--:----	O	
8-18	et	en	PI:s-un:--:----	O	
8-19	lille	lille	AC:s§u§:--:p---	B-adj.phys	
8-20	års	år	NC:sign:--:----	B-noun.time	
8-21	tid	tid	NC:siuc:--:----	B-noun.communication|B-noun.attribute|B-noun.motive|B-noun.time|B-noun.quantity|B-noun.TOP	
8-22	.	.	ZP	O	

#id=9
#text=Vi trækker desuden lod om hele første sæson af både "Hun så et mord", "Kojak" og "Magnum P.I.".
9-1	Vi	vi	PP:p-nc:--:-1n-	O	
9-2	trækker	trække	VF:----:sa:----	B-verb.possession|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.motion|B-verb.phenomenon	
9-3	desuden	desuden	D-:----:--:u---	O	
9-4	lod	lade	VF:----:ta:----	B-verb.act|B-verb.communication|B-verb.emotion|B-verb.change	
9-5	om	om	T-:----:--:----	O	
9-6	hele	hel	AC:sdu#:--:p---	B-adj.phys	
9-7	første	første	AC:§§u§:--:p---	B-adj.all	
9-8	sæson	sæson	NC:siuc:--:----	B-noun.time	
9-9	af	af	T-:----:--:----	O	
9-10	både	både	D-:----:--:u---	O	
9-11	"	"	ZI	O	
9-12	Hun	hun	PP:s-nc:--:-3n-	O	
9-13	så	så	D-:----:--:u---	O	
9-14	et	en	PI:s-un:--:----	O	
9-15	mord	mord	NC:siun:--:----	B-noun.act	
9-16	"	"	ZI	O	
9-17	,	,	ZD	O	
9-18	"	"	ZI	O	
9-19	Kojak	Kojak	NP:siu#:--:----	O	
9-20	"	"	ZI	O	
9-21	og	og	CC:----:--:----	O	
9-22	"	"	ZI	O	
9-23	Magnum	Magnum	NP:siu#:--:----	B-noun.container	
9-24	P	P	NP:siu#:--:----	B-noun.communication	
9-25	.	.	ZP	O	
9-26	I	i	T-:----:--:----	O	
9-27	.	.	ZP	O	
9-28	"	"	ZI	O	
9-29	.	.	ZP	O	

#id=10
#text=Detvar Mads Holgers efterhånden berømte flyvende natklub, Club Jet, der stod bag festivitassen, og kendte som skuespilleren Thure Lindhardt, den tidligere vejrpige Zenta Jønsson og TVværten Stine Kronborg var med, da det gik løs med fest uafbrudt fra lørdag eftermiddag til søndag aften, da flyet igen stod på dansk jord.
10-1	Det	det	PP:s-un:--:-3n-	O	
10-2	var	være	VF:----:ta:----	B-verb.TOP|B-verb.social|B-verb.stative	
10-3	Mads	Mads	NP:siu#:--:----	B-noun.food	
10-4	Holgers	Holger	NP:sig#:--:----	O	
10-5	efterhånden	efterhånden	D-:----:--:u---	O	
10-6	berømte	berømt	AC:p#u#:--:p---	B-adj.social	
10-7	flyvende	flyve	VP:##u#:s-:----	B-verb.motion|B-verb.phenomenon	
10-8	natklub	natklub	NC:siuc:--:----	B-noun.building	
10-9	,	,	ZD	O	
10-10	Club	Club	NP:siu#:--:----	O	
10-11	Jet	jet	NC:siun:--:----	B-noun.vehicle	
10-12	,	,	ZD	O	
10-13	der	der	US:----:--:----	O	
10-14	stod	stå	VF:----:ta:----	B-verb.motion|B-verb.act|B-verb.communication|B-verb.stative|B-verb.emotion	
10-15	bag	bag	T-:----:--:----	O	
10-16	festivitassen	festivitas	NC:sduc:--:----	B-noun.act	
10-17	,	,	ZD	O	
10-18	og	og	CC:----:--:----	O	
10-19	kendte	kende	VF:----:ta:----	B-verb.cognition|B-verb.communication|B-verb.emotion	
10-20	som	som	US:----:--:----	O	
10-21	skuespilleren	skuespiller	NC:sduc:--:----	B-noun.person	
10-22	Thure	Thure	NP:siu#:--:----	O	
10-23	Lindhardt	Lindhardt	NP:siu#:--:----	O	
10-24	,	,	ZD	O	
10-25	den	den	PM:s-uc:--:----	O	
10-26	tidligere	tidlig	AC:##u#:--:c---	B-adj.time	
10-27	vejrpige	vejrpige	NC:siuc:--:----	O	
10-28	Zenta	Zenta	NP:siu#:--:----	O	
10-29	Jønsson	Jønsson	NP:siu#:--:----	O	
10-30	og	og	CC:----:--:----	O	
10-31	TVværten	TVværten	NP:siu#:--:----	O	
10-32	Stine	Stine	NP:siu#:--:----	O	
10-33	Kronborg	Kronborg	NP:siu#:--:----	O	
10-34	var	være	VF:----:ta:----	B-verb.TOP|B-verb.social|B-verb.stative	
10-35	med	med	T-:----:--:----	O	
10-36	,	,	ZD	O	
10-37	da	da	CS:----:--:----	O	
10-38	det	det	PP:s-un:--:-3n-	O	
10-39	gik	gå	VF:----:ta:----	B-verb.change|B-verb.act|B-verb.motion|B-verb.stative	
10-40	løs	løs	AD:----:--:p---	B-adj.phys	
10-41	med	med	T-:----:--:----	O	
10-42	fest	fest	NC:siuc:--:----	B-noun.act|B-noun.TOP|B-noun.attribute	
10-43	uafbrudt	uafbrudt	AC:siu§:--:p---	B-adj.time	
10-44	fra	fra	T-:----:--:----	O	
10-45	lørdag	lørdag	NC:siuc:--:----	B-noun.time	
10-46	eftermiddag	eftermiddag	NC:siuc:--:----	B-noun.time	
10-47	til	til	T-:----:--:----	O	
10-48	søndag	søndag	NC:siuc:--:----	B-noun.time	
10-49	aften	aften	NC:siuc:--:----	B-noun.time	
10-50	,	,	ZD	O	
10-51	da	da	CS:----:--:----	O	
10-52	flyet	fly	NC:sdun:--:----	B-noun.vehicle	
10-53	igen	igen	D-:----:--:u---	O	
10-54	stod	stå	VF:----:ta:----	B-verb.motion|B-verb.communication|B-verb.stative|B-verb.act|B-verb.emotion	
10-55	på	på	T-:----:--:----	O	
10-56	dansk	dansk	AC:siu§:--:p---	B-adj.social|B-adj.phys	
10-57	jord	jord	NC:siuc:--:----	B-noun.object|B-noun.TOP|B-noun.location	
10-58	.	.	ZP	O	

#id=11
#text=Nervøstgemyt erne begyndte Flemming Enevold at meditere for at finde ro.
11-1	Nervøst	nervøs	AC:siun:--:p---	B-adj.mental|B-adj.all	
11-2	gemyt	gemyt	NC:siun:--:----	B-erson|B-noun.feeling	
11-3	erne	erne	XY:----:--:----	O	
11-4	begyndte	begynde	VF:----:ta:----	B-verb.social|B-verb.communication|B-verb.act	
11-5	Flemming	Flemming	NP:siu#:--:----	O	
11-6	Enevold	Enevold	NP:siu#:--:----	O	
11-7	at	at	UI:----:--:----	O	
11-8	meditere	meditere	VI:----:-a:----	B-verb.cognition	
11-9	for	for	T-:----:--:----	O	
11-10	at	at	UI:----:--:----	O	
11-11	finde	finde	VI:----:-a:----	B-verb.phenomenon|B-verb.cognition|B-verb.act|B-verb.motion	
11-12	ro	ro	NC:siuc:--:----	B-noun.attribute|B-noun.feeling|B-noun.phenomenon	
11-13	.	.	ZP	O	

#id=12
#text=Den37-årige spanske kronprinsesse Letizia er den af de royale, der er blevet hårdest ramt  af " prinsessesygen".
12-1	Den	den	PM:s-uc:--:----	O	
12-2	37	37	LW:----:--:----	O	
12-3	-	-	ZH	O	
12-4	årige	årig	AC:sdu#:--:p---	O	
12-5	spanske	spansk	AC:sdu#:--:p---	O	
12-6	kronprinsesse	kronprinsesse	NC:siuc:--:----	B-noun.person	
12-7	Letizia	Letizia	NP:siu#:--:----	O	
12-8	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
12-9	den	den	PP:s-uc:--:-3n-	O	
12-10	af	af	T-:----:--:----	O	
12-11	de	den	PM:p-u#:--:----	O	
12-12	royale	royal	AC:p#u#:--:p---	O	
12-13	,	,	ZD	O	
12-14	der	der	US:----:--:----	O	
12-15	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
12-16	blevet	blive	VT:siu#:t-:----	B-verb.TOP|B-verb.act|B-verb.stative	
12-17	hårdest	hård	AD:----:--:s---	B-adj.social|B-adj.all|B-adj.phys	
12-18	ramt	ramme	VT:siu#:t-:----	B-verb.motion	
12-19	af	af	T-:----:--:----	O	
12-20	"	"	ZI	O	
12-21	prinsessesygen	prinsessesyge	NC:sduc:--:----	O	
12-22	"	"	ZI	O	
12-23	.	.	ZP	O	

#id=13
#text=SkuespillerindenMaria Erwolter så godt ud i en stram sort kjole, og hyggede sig sammen med kæresten og D-AD-trommeslager Laust Sonne, som fik taget godt for sig af de kulørte drinks.
13-1	Skuespillerinden	skuespillerinde	NC:sduc:--:----	B-noun.person	
13-2	Maria	Maria	NP:siu#:--:----	O	
13-3	Erwolter	Erwolter	NP:siu#:--:----	O	
13-4	så	så	D-:----:--:u---	O	
13-5	godt	god	AD:----:--:p---	B-adj.all	
13-6	ud	ud	D-:----:--:u---	O	
13-7	i	i	T-:----:--:----	O	
13-8	en	en	PI:s-uc:--:----	O	
13-9	stram	stram	AC:siuc:--:p---	B-adj.phys|B-adj.all	
13-10	sort	sort	AC:siu§:--:p---	B-adj.all|B-adj.phys	
13-11	kjole	kjole	NC:siuc:--:----	B-noun.artifact	
13-12	,	,	ZD	O	
13-13	og	og	CC:----:--:----	O	
13-14	hyggede	hygge	VF:----:ta:----	B-verb.social	
13-15	sig	sig	PP:#-u#:--:-3y-	O	
13-16	sammen	sammen	D-:----:--:u---	O	
13-17	med	med	T-:----:--:----	O	
13-18	kæresten	kæreste	NC:sduc:--:----	B-noun.person	
13-19	og	og	CC:----:--:----	O	
13-20	D	d	NP:siu#:--:----	B-noun.communication|B-noun.phenomenon	
13-21	-	-	NC:piu#:--:----	O	
13-22	AD	ad	T-:----:--:----	O	
13-23	-	-	NC:piu#:--:----	O	
13-24	trommeslager	trommeslager	NC:siuc:--:----	B-noun.person	
13-25	Laust	Laust	NP:siu#:--:----	O	
13-26	Sonne	Sonne	NP:siu#:--:----	O	
13-27	,	,	ZD	O	
13-28	som	som	US:----:--:----	O	
13-29	fik	få	VF:----:ta:----	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.possession	
13-30	taget	tage	VT:siu#:t-:----	B-verb.possession|B-verb.social|B-verb.cognition|B-verb.act|B-verb.creation|B-verb.change|B-verb.motion	
13-31	godt	god	AD:----:--:p---	B-adj.all	
13-32	for	for	T-:----:--:----	O	
13-33	sig	sig	PP:#-u#:--:-3y-	O	
13-34	af	af	T-:----:--:----	O	
13-35	de	den	--	O	
13-36	kulørte	kulørt	AC:p#u#:--:p---	O	
13-37	drinks	drink	NC:piu#:--:----	B-noun.food	
13-38	.	.	ZP	O	

#id=14
#text=Sangeren har også dekoreret visse af de kaffekrus, som kæden Riccos Kaffebar serverer sit cos bryg i og kan derfor sige, at han er både krus-og pladeaktuel.
14-1	Sangeren	Sangeren	XY:----:--:----	O	
14-2	har	har	XY:----:--:----	O	
14-3	også	også	XY:----:--:----	O	
14-4	dekoreret	dekoreret	XY:----:--:----	O	
14-5	visse	visse	XY:----:--:----	O	
14-6	af	af	XY:----:--:----	O	
14-7	de	de	XY:----:--:----	O	
14-8	kaffekrus	kaffekrus	XY:----:--:----	O	
14-9	,	,	XY:----:--:----	O	
14-10	som	som	XY:----:--:----	O	
14-11	kæden	kæden	XY:----:--:----	O	
14-12	Riccos	Riccos	AC:##g#:--:c---	O	
14-13	Kaffebar	Kaffebar	XY:----:--:----	O	
14-14	serverer	serverer	XY:----:--:----	O	
14-15	sit	sit	XY:----:--:----	O	
14-16	cos	cos	XY:----:--:----	O	
14-17	bryg	bryg	XY:----:--:----	O	
14-18	i	i	XY:----:--:----	O	
14-19	og	og	XY:----:--:----	O	
14-20	kan	kan	XY:----:--:----	O	
14-21	derfor	derfor	---:--:----	O	
14-22	sige	sige	XY:----:--:----	O	
14-23	,	,	XY:----:--:----	O	
14-24	at	at	XY:----:--:----	O	
14-25	han	han	XY:----:--:----	O	
14-26	er	er	XY:----:--:----	O	
14-27	både	både	XY:----:--:----	O	
14-28	krus	krus	XY:----:--:----	O	
14-29	-	-	XY:----:--:----	O	
14-30	og	og	XY:----:--:----	O	
14-31	pladeaktuel	pladeaktuel	XY:----:--:----	O	
14-32	.	.	XY:----:--:----	O	

#id=15
#text=Undersit ophold i København smed Kiefer Sutherland bukserne og lagde sig i sandet  på Skuespilhusets nye Ofelia Beach
15-1	Under	under	T-:----:--:----	O	
15-2	sit	sin	PO:s--n:--:-3ys	O	
15-3	ophold	ophold	NC:siun:--:----	B-noun.time|B-noun.state|B-noun.act	
15-4	i	i	T-:----:--:----	O	
15-5	København	København	NP:siu#:--:----	O	
15-6	smed	smide	VF:----:ta:----	B-verb.social|B-verb.act|B-verb.motion	
15-7	Kiefer	Kiefer	NP:siu#:--:----	O	
15-8	Sutherland	Sutherland	NP:siu#:--:----	O	
15-9	bukserne	buks	NC:pdu#:--:----	B-noun.artifact|B-noun.food	
15-10	og	og	CC:----:--:----	O	
15-11	lagde	lægge	VF:----:ta:----	B-verb.motion|B-verb.act|B-verb.cognition	
15-12	sig	sig	PP:#-u#:--:-3y-	O	
15-13	i	i	T-:----:--:----	O	
15-14	sandet	sand	NC:sdun:--:----	B-noun.substance	
15-15	på	på	T-:----:--:----	O	
15-16	Skuespilhusets	skuespilhus	NC:sdgn:--:----	B-noun.building	
15-17	nye	ny	AC:sdu#:--:p---	B-adj.time	
15-18	Ofelia	Ofelia	NP:siu#:--:----	O	
15-19	Beach	Beach	NP:siu#:--:----	O	

#id=16
#text=Torsdag:
16-1	Torsdag	torsdag	NC:siuc:--:----	B-noun.time	
16-2	:	:	ZP	O	

#id=17
#text=Tidligerepå aftenen havde en nabo banket på og fortalt, at der kom røg ud fra garagen.
17-1	Tidligere	tidlig	AD:----:--:c---	B-adj.time	
17-2	på	på	T-:----:--:----	O	
17-3	aftenen	aften	NC:sduc:--:----	B-noun.time	
17-4	havde	have	VF:----:ta:----	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	
17-5	en	en	PI:s-uc:--:----	O	
17-6	nabo	nabo	NC:siuc:--:----	B-noun.person	
17-7	banket	banke	VT:siu#:t-:----	B-verb.phenomenon|B-verb.act|B-verb.motion	
17-8	på	på	T-:----:--:----	O	
17-9	og	og	CC:----:--:----	O	
17-10	fortalt	fortale	VT:siu#:t-:----	B-verb.communication	
17-11	,	,	ZD	O	
17-12	at	at	CS:----:--:----	O	
17-13	der	der	US:----:--:----	O	
17-14	kom	komme	VF:----:ta:----	B-verb.social|B-verb.communication|B-verb.act|B-verb.motion	
17-15	røg	ryge	VF:----:ta:----	B-verb.change|B-verb.act|B-verb.phenomenon	
17-16	ud	ud	D-:----:--:u---	O	
17-17	fra	fra	T-:----:--:----	O	
17-18	garagen	garage	NC:sduc:--:----	B-noun.building	
17-19	.	.	ZP	O	

#id=18
#text=31-årigePink synger " Raise your glass" i sit seneste hit, som alle radiostationerne spiller flittigt netop nu.
18-1	31	31	LC:--u-:--:----	O	
18-2	-	-	ZH	O	
18-3	årige	årig	AC:sdu#:--:p---	O	
18-4	Pink	pink	AC:§§u§:--:p---	O	
18-5	synger	synge	VF:----:sa:----	B-verb.phenomenon|B-verb.communication|B-verb.act	
18-6	"	"	ZI	O	
18-7	Raise	Raise	NP:siu#:--:----	O	
18-8	your	Your	XF:----:--:----	O	
18-9	glass	glass	NW:----:--:----	O	
18-10	"	"	ZI	O	
18-11	i	i	T-:----:--:----	O	
18-12	sit	sin	PO:s--n:--:-3ys	O	
18-13	seneste	sen	AC:§du§:--:s---	B-adj.time	
18-14	hit	hit	NC:siun:--:----	B-noun.communication|B-noun.person|B-noun.artifact	
18-15	,	,	ZD	O	
18-16	som	som	US:----:--:----	O	
18-17	alle	al	PI:p-u#:--:----	O	
18-18	radiostationerne	radiostation	NC:pdu#:--:----	B-noun.institution|B-noun.artifact	
18-19	spiller	spille	VF:----:sa:----	B-verb.motion|B-verb.communication|B-verb.act|B-verb.creation|B-verb.social|B-verb.change	
18-20	flittigt	flittig	AD:----:--:p---	O	
18-21	netop	netop	D-:----:--:u---	O	
18-22	nu	nu	D-:----:--:u---	O	
18-23	.	.	ZP	O	

#id=19
#text=Flot så det ud, da denne luftballon steg til vejrs mod den efterårsklare himmel.
19-1	Flot	flot	AC:siu§:--:p---	B-adj.phys|B-adj.all	
19-2	så	så	CS:----:--:----	O	
19-3	det	det	PP:s-un:--:-3n-	O	
19-4	ud	ud	D-:----:--:u---	O	
19-5	,	,	ZD	O	
19-6	da	da	CS:----:--:----	O	
19-7	denne	denne	PM:s-uc:--:----	O	
19-8	luftballon	luftballon	NC:siuc:--:----	O	
19-9	steg	e	VF:----:ta:----	B-verb.change|B-verb.phenomenon|B-verb.motion	
19-10	til	til	T-:----:--:----	O	
19-11	vejrs	vejr	NC:pig#:--:----	B-noun.phenomenon	
19-12	mod	mod	NC:siun:--:----	B-noun.feeling	
19-13	den	den	PM:s-uc:--:----	O	
19-14	efterårsklare	efterårsklar	AC:sdu#:--:p---	O	
19-15	himmel	himmel	NC:siuc:--:----	B-noun.cognition|B-noun.location|B-noun.artifact	
19-16	.	.	ZP	O	

#id=20
#text=Sådanbliver det dog ikke.
20-1	Sådan	sådan	D-:----:--:u---	O	
20-2	bliver	blive	VF:----:sa:----	B-verb.TOP|B-verb.act|B-verb.stative	
20-3	det	det	PP:s-un:--:-3n-	O	
20-4	dog	dog	D-:----:--:u---	O	
20-5	ikke	ikke	D-:----:--:u---	O	
20-6	.	.	ZP	O	

#id=21
