 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Vier også optaget af ressourcer til Datatilsynet, i det hele taget er vi optaget af, at udvekslingen af persondataoplysninger kan ske på en betryggende og forsvarlig måde, og vi vil være meget, meget præcise, med hensyn til at det bliver sikret, at persondataoplysninger ikke havner hos tredjemand, som kan misbruge eller videregive dem, og at disse oplysninger i det hele taget ikke kan komme til at florere i uønskede fora.
1-62	,	,	ZD	O	
1-63	og	og	CC:----:--:----	O	
1-64	at	at	CS:----:--:----	O	
1-65	disse	denne	PM:p-u#:--:----	O	
1-66	oplysninger	oplysning	NC:piu#:--:----	B-noun.institution|B-noun.artifact|B-noun.act	
1-67	i	i	T-:----:--:----	O	
1-68	det	den	PM:s-un:--:----	O	
1-69	hele	hel	AC:sdu#:--:p---	B-adj.phys	
1-70	taget	tage	VT:siu#:t-:----	B-verb.possession|B-verb.social|B-verb.cognition|B-verb.act|B-verb.creation|B-verb.change|B-verb.motion	
1-71	ikke	ikke	D-:----:--:u---	O	
1-72	kan	kunne	VF:----:sa:----	B-verb.social	
1-73	komme	komme	VI:----:-a:----	B-verb.social|B-verb.communication|B-verb.act|B-verb.motion	
1-74	til	til	T-:----:--:----	O	
1-75	at	at	UI:----:--:----	O	
1-76	florere	florere	VI:----:-a:----	O	
1-77	i	i	T-:----:--:----	O	
1-78	uønskede	uønsket	AC:p#u#:--:p---	O	
1-79	fora	forum	NC:piu#:--:----	B-noun.cognition|B-.person	
1-80	.	.	ZP	O	

#id=2
#text=Jeger ked af at sige, at hr.
2-1	Jeg	jeg	PP:s-nc:--:-1n-	O	
2-2	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
2-3	ked	ked	AC:siu§:--:p---	O	
2-4	af	af	T-:----:--:----	O	
2-5	at	at	UI:----:--:----	O	
2-6	sige	sige	VI:----:-a:----	B-verb.cognition|B-verb.communication|B-verb.phenomenon	
2-7	,	,	ZD	O	
2-8	at	at	CS:----:--:----	O	
2-9	hr	herre	NC:siuc:--:----	O	
2-10	.	.	ZP	O	

#id=3
#text=Det blev derfor også det forslag, der indgik i den transportpolitiske aftale fra januar i år mellem regeringen, Dansk Folkeparti, Det Radikale Venstre og Liberal Alliance.
3-1	Det	det	PP:s-un:--:-3n-	O	
3-2	blev	blive	VF:----:ta:----	B-verb.TOP|B-verb.act|B-verb.stative	
3-3	derfor	derfor	D-:----:--:u---	O	
3-4	også	også	D-:----:--:u---	O	
3-5	det	den	PM:s-un:--:----	O	
3-6	forslag	forslag	NC:siun:--:----	B-noun.act|B-noun.phenomenon	
3-7	,	,	ZD	O	
3-8	der	der	US:----:--:----	O	
3-9	indgik	indgå	VF:----:ta:----	B-verb.social	
3-10	i	i	T-:----:--:----	O	
3-11	den	den	PM:s-uc:--:----	O	
3-12	transportpolitiske	transportpolitisk	AC:sdu#:--:p---	O	
3-13	aftale	aftale	NC:siuc:--:----	B-noun.act|B-noun.motive	
3-14	fra	fra	T-:----:--:----	O	
3-15	januar	januar	NC:siuc:--:----	B-noun.time	
3-16	i	i	T-:----:--:----	O	
3-17	år	år	NC:siun:--:----	B-noun.time	
3-18	mellem	mellem	T-:----:--:----	O	
3-19	regeringen	regering	NC:sduc:--:----	B-noun.person	
3-20	,	,	ZD	O	
3-21	Dansk	dansk	AC:siu§:--:p---	B-adj.social|B-adj.phys	
3-22	Folkeparti	folkeparti	NC:siun:--:----	B-noun.person	
3-23	,	,	ZD	O	
3-24	Det	den	PM:s-un:--:----	O	
3-25	Radikale	radikal	AC:sdu#:--:p---	B-adj.all	
3-26	Venstre	venstre	NC:siun:--:----	B-noun.object|B-noun.person	
3-27	og	og	CC:----:--:----	O	
3-28	Liberal	liberal	AC:siuc:--:p---	B-adj.mental	
3-29	Alliance	alliance	NC:siuc:--:----	B-noun.person|B-noun.motive	
3-30	.	.	ZP	O	

#id=4
#text=Menså vil jeg godt nævne den undersøgelse, som også hr.
4-1	Men	men	CC:----:--:----	O	
4-2	så	så	D-:----:--:u---	O	
4-3	vil	ville	VF:----:sa:----	B-verb.cognition	
4-4	jeg	jeg	PP:s-nc:--:-1n-	O	
4-5	godt	god	AD:----:--:p---	B-adj.all	
4-6	nævne	nævne	VI:----:-a:----	B-verb.communication	
4-7	den	den	PM:s-uc:--:----	O	
4-8	undersøgelse	undersøgelse	NC:siuc:--:----	B-noun.act|B-noun.cognition	
4-9	,	,	ZD	O	
4-10	som	som	US:----:--:----	O	
4-11	også	også	D-:----:--:u---	O	
4-12	hr	herre	NC:siuc:--:----	O	
4-13	.	.	ZP	O	

#id=5
#text=Så det vil vi godt have mulighed for at drøfte lidt mere grundigt i udvalgsarbejdet.
5-1	Så	så	CS:----:--:----	O	
5-2	det	det	PP:s-un:--:-3n-	O	
5-3	vil	ville	VF:----:sa:----	B-verb.cognition	
5-4	vi	vi	PP:p-nc:--:-1n-	O	
5-5	godt	god	AD:----:--:p---	B-adj.all	
5-6	have	have	VI:----:-a:----	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	
5-7	mulighed	mulighed	NC:siuc:--:----	B-noun.attribute|B-noun.TOP|B-noun.person	
5-8	for	for	T-:----:--:----	O	
5-9	at	at	UI:----:--:----	O	
5-10	drøfte	drøfte	VI:----:-a:----	O	
5-11	lidt	lidt	AD:----:--:p---	O	
5-12	mere	megen	AD:----:--:c---	O	
5-13	grundigt	grundig	AC:siun:--:p---	B-adj.all	
5-14	i	i	T-:----:--:----	O	
5-15	udvalgsarbejdet	udvalgsarbejde	NC:sdun:--:----	B-noun.act	
5-16	.	.	ZP	O	

#id=6
#text=Det har vi allerede tidligere set, så det er ikke så interessant, men jeg vil alligevel henlede opmærksomheden på en ekspert, nemlig professor i offentlig forvaltning Poul Erik Mouritzen fra Aarhus Universitet, der siger, at vi i de seneste 5 år har set den største vækst i kravene til dokumentation, registrering, evaluering og indberetning, der nogensinde er set i Danmark.
6-1	Det	det	PP:s-un:--:-3n-	O	
6-2	har	have	VF:----:sa:----	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	
6-3	vi	vi	PP:p-nc:--:-1n-	O	
6-4	allerede	allerede	D-:----:--:u---	O	
6-5	tidligere	tidlig	AD:----:--:c---	B-adj.time	
6-6	set	se	VT:siu#:t-:----	B-verb.change|B-verb.emotion|B-verb.cognition|B-verb.act|B-verb.phenomenon	
6-7	,	,	ZD	O	
6-8	så	så	CS:----:--:----	O	
6-9	det	det	PP:s-un:--:-3n-	O	
6-10	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
6-11	ikke	ikke	D-:----:--:u---	O	
6-12	så	så	D-:----:--:u---	O	
6-13	interessant	interessant	AC:siu§:--:p---	B-adj.mental|B-adj.all	
6-14	,	,	ZD	O	
6-15	men	men	CC:----:--:----	O	
6-16	jeg	jeg	PP:s-nc:--:-1n-	O	
6-17	vil	ville	VF:----:sa:----	B-verb.cognition	
6-18	alligevel	alligevel	D-:----:--:u---	O	
6-19	henlede	henlede	VI:----:-a:----	O	
6-20	opmærksomheden	opmærksomhed	NC:sduc:--:----	B-noun.artifact|B-noun.motive	
6-21	på	på	T-:----:--:----	O	
6-22	en	en	PI:s-uc:--:----	O	
6-23	ekspert	ekspert	NC:siuc:--:----	B-noun.person	
6-24	,	,	ZD	O	
6-25	nemlig	nemlig	D-:----:--:u---	O	
6-26	professor	professor	NC:siuc:--:----	B-noun.communication|B-noun.person	
6-27	i	i	T-:----:--:----	O	
6-28	offentlig	offentlig	AC:siuc:--:p---	B-adj.social	
6-29	forvaltning	forvaltning	NC:siuc:--:----	B-noun.institution|B-noun.act|B-noun.event	
6-30	Poul	Poul	NP:siu#:--:----	O	
6-31	Erik	Erik	NP:siu#:--:----	O	
6-32	Mouritzen	Mouritzen	NP:siu#:--:----	O	
6-33	fra	fra	T-:----:--:----	O	
6-34	Aarhus	Aarhus	NP:sig#:--:----	O	
6-35	Universitet	universitet	NC:siun:--:----	B-noun.institution|B-noun.building	
6-36	,	,	ZD	O	
6-37	der	der	US:----:--:----	O	
6-38	siger	sige	VF:----:sa:----	B-verb.cognition|B-verb.communication|B-verb.phenomenon	
6-39	,	,	ZD	O	
6-40	at	at	CS:----:--:----	O	
6-41	vi	vi	PP:p-nc:--:-1n-	O	
6-42	i	i	T-:----:--:----	O	
6-43	de	den	PM:p-u#:--:----	O	
6-44	seneste	sen	AC:§du§:--:s---	B-adj.time	
6-45	5	5	LC:--u-:--:----	O	
6-46	år	år	NC:piu#:--:----	B-noun.time	
6-47	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	
6-48	set	se	VT:siu#:t-:----	B-verb.change|B-verb.act|B-verb.emotion|B-verb.cognition|B-verb.phenomenon	
6-49	den	den	PM:s-uc:--:----	O	
6-50	største	stor	AC:§du§:--:s---	B-adj.phys	
6-51	vækst	vækst	NC:siuc:--:----	B-noun.phenomenon|B-noun.plant	
6-52	i	i	T-:----:--:----	O	
6-53	kravene	krav	NC:pdu#:--:----	B-noun.quantity|B-noun.TOP|B-noun.cognition	
6-54	til	til	T-:----:--:----	O	
6-55	dokumentation	dokumentation	NC:siuc:--:----	B-noun.communication	
6-56	,	,	ZD	O	
6-57	registrering	registrering	NC:siuc:--:----	B-noun.act	
6-58	,	,	ZD	O	
6-59	evaluering	evaluering	NC:siuc:--:----	B-noun.cognition	
6-60	og	og	CC:----:--:----	O	
6-61	indberetning	indberetning	NC:siuc:--:----	B-noun.act|B-noun.artifact	
6-62	,	,	ZD	O	
6-63	der	der	US:----:--:----	O	
6-64	nogensinde	nogensinde	D-:----:--:u---	O	
6-65	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
6-66	set	se	VT:siu#:t-:----	B-verb.change|B-verb.act|B-verb.emotion|B-verb.cognition|B-verb.phenomenon	
6-67	i	i	T-:----:--:----	O	
6-68	Danmark	Danmark	NP:siu#:--:----	O	
6-69	.	.	ZP	O	

#id=7
#text=Sundhedsstyrelsen har beskrevet skadevirkningerne i et notat, som jeg den 20.  april sendte til både Retsudvalget og til Sundhedsudvalget.
7-1	Sundhedsstyrelsen	sundhedsstyrelse	NC:sduc:--:----	O	
7-2	har	have	VF:----:sa:----	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	
7-3	beskrevet	beskrive	VT:siu#:t-:----	B-verb.motion|B-verb.communication	
7-4	skadevirkningerne	skadevirkning	NC:pdu#:--:----	B-noun.act	
7-5	i	i	T-:----:--:----	O	
7-6	et	en	PI:s-un:--:----	O	
7-7	notat	notat	NC:siun:--:----	B-noun.communication	
7-8	,	,	ZD	O	
7-9	som	som	US:----:--:----	O	
7-10	jeg	jeg	PP:s-nc:--:-1n-	O	
7-11	den	den	PM:s-uc:--:----	O	
7-12	20	20	LO:--u#:--:----	O	
7-13	.	.	ZP	O	
7-14	april	april	NC:siuc:--:----	B-noun.time	
7-15	sendte	sende	VF:----:ta:----	B-verb.phenomenon|B-verb.communication|B-verb.act	
7-16	til	til	T-:----:--:----	O	
7-17	både	både	D-:----:--:u---	O	
7-18	Retsudvalget	retsudvalg	NC:sdun:--:----	B-noun.person	
7-19	og	og	CC:----:--:----	O	
7-20	til	til	T-:----:--:----	O	
7-21	Sundhedsudvalget	sundhedsudvalg	NC:sdun:--:----	B-noun.person	
7-22	.	.	ZP	O	

#id=8
#text=Så jeg synes måske ikke, at det er en helt relevant kritik at komme med, for vi er jo af forskellige holdninger.
8-1	Så	så	CS:----:--:----	O	
8-2	jeg	jeg	PP:s-nc:--:-1n-	O	
8-3	synes	syne	VF:----:sp:----	B-verb.stative|B-verb.cognition	
8-4	måske	måske	D-:----:--:u---	O	
8-5	ikke	ikke	D-:----:--:u---	O	
8-6	,	,	ZD	O	
8-7	at	at	CS:----:--:----	O	
8-8	det	det	PP:s-un:--:-3n-	O	
8-9	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
8-10	en	en	PI:s-uc:--:----	O	
8-11	helt	hel	AD:----:--:p---	B-adj.phys	
8-12	relevant	relevant	AC:siu§:--:p---	B-adj.all	
8-13	kritik	kritik	NC:siuc:--:----	B-noun.communication|B-noun.person|B-noun.cognition	
8-14	at	at	UI:----:--:----	O	
8-15	komme	komme	VI:----:-a:----	B-verb.social|B-verb.act|B-verb.communication|B-verb.motion	
8-16	med	med	T-:----:--:----	O	
8-17	,	,	ZD	O	
8-18	for	for	CC:----:--:----	O	
8-19	vi	vi	PP:p-nc:--:-1n-	O	
8-20	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
8-21	jo	jo	D-:----:--:u---	O	
8-22	af	af	T-:----:--:----	O	
8-23	forskellige	forskellig	AC:p#u#:--:p---	B-adj.phys|B-adj.all	
8-24	holdninger	holdning	NC:piu#:--:----	B-noun.cognition|B-noun.phenomenon	
8-25	.	.	ZP	O	

#id=9
#text=Det blev så præsenteret af mange, som at vi havde skåret ordningen væk osv., hvilket jo simpelt hen ikke er rigtigt.
9-1	Det	det	PP:s-un:--:-3n-	O	
9-2	blev	blive	VF:----:ta:----	B-verb.TOP|B-verb.act|B-verb.stative	
9-3	så	så	D-:----:--:u---	O	
9-4	præsenteret	præsentere	VT:siu#:t-:----	B-verb.act|B-verb.communication	
9-5	af	af	T-:----:--:----	O	
9-6	mange	mangen	AC:p#u#:--:p---	O	
9-7	,	,	ZD	O	
9-8	som	som	US:----:--:----	O	
9-9	at	at	CS:----:--:----	O	
9-10	vi	vi	PP:p-nc:--:-1n-	O	
9-11	havde	have	VF:----:ta:----	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	
9-12	skåret	skære	VT:siu#:t-:----	B-verb.motion|B-verb.act|B-verb.creation|B-verb.change|B-verb.phenomenon	
9-13	ordningen	ordning	NC:sduc:--:----	B-noun.motive	
9-14	væk	væk	D-:----:--:u---	O	
9-15	osv	osv	D-:----:--:u---	O	
9-16	.	.	ZP	O	
9-17	,	,	ZD	O	
9-18	hvilket	hvilken	PR:s-un:--:----	O	
9-19	jo	jo	D-:----:--:u---	O	
9-20	simpelt	simpel	AD:----:--:p---	B-adj.all	
9-21	hen	hen	D-:----:--:u---	O	
9-22	ikke	ikke	D-:----:--:u---	O	
9-23	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
9-24	rigtigt	rigtig	AD:----:--:p---	B-adj.phys	
9-25	.	.	ZP	O	

#id=10
#text=Men der er et loft.
10-1	Men	men	CC:----:--:----	O	
10-2	der	der	US:----:--:----	O	
10-3	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
10-4	et	en	PI:s-un:--:----	O	
10-5	loft	loft	NC:siun:--:----	B-noun.quantity|B-noun.artifact	
10-6	.	.	ZP	O	

#id=11
#text=Og jeg har fuld tillid til, at vi i den kreds kan presse på og også opnå nogle resultater som dem, forslagsstillerne fra Socialdemokratiet ønsker, og som hr. Jørgen Poulsen ønsker.
11-1	Og	og	CC:----:--:----	O	
11-2	jeg	jeg	PP:s-nc:--:-1n-	O	
11-3	har	have	VF:----:sa:----	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	
11-4	fuld	fuld	AC:siuc:--:p---	B-adj.phys|B-adj.all	
11-5	tillid	tillid	NC:siuc:--:----	B-noun.feeling	
11-6	til	til	T-:----:--:----	O	
11-7	,	,	ZD	O	
11-8	at	at	CS:----:--:----	O	
11-9	vi	vi	PP:p-nc:--:-1n-	O	
11-10	i	i	T-:----:--:----	O	
11-11	den	den	PM:s-uc:--:----	O	
11-12	kreds	kreds	NC:siuc:--:----	B-noun.institution|B-noun.group|B-noun.person|B-noun.cognition	
11-13	kan	kunne	VF:----:sa:----	B-rb.social	
11-14	presse	presse	VI:----:-a:----	B-verb.motion|B-verb.communication|B-verb.change	
11-15	på	på	T-:----:--:----	O	
11-16	og	og	CC:----:--:----	O	
11-17	også	også	D-:----:--:u---	O	
11-18	opnå	opnå	VI:----:-a:----	B-verb.act	
11-19	nogle	nogen	PI:p-u#:--:----	O	
11-20	resultater	resultat	NC:piu#:--:----	B-noun.act|B-noun.TOP|B-noun.quantity	
11-21	som	som	US:----:--:----	O	
11-22	dem	dem	XY:----:--:----	O	
11-23	,	,	ZD	O	
11-24	forslagsstillerne	forslagsstiller	NC:pdu#:--:----	B-noun.person	
11-25	fra	fra	T-:----:--:----	O	
11-26	Socialdemokratiet	socialdemokrati	NC:sdun:--:----	B-noun.person	
11-27	ønsker	ønske	VF:----:sa:----	B-verb.cognition	
11-28	,	,	ZD	O	
11-29	og	og	CC:----:--:----	O	
11-30	som	som	US:----:--:----	O	
11-31	hr	herre	NC:siuc:--:----	O	
11-32	.	.	ZP	O	
11-33	Jørgen	Jørgen	NP:siu#:--:----	O	
11-34	Poulsen	Poulsen	NP:siu#:--:----	O	
11-35	ønsker	ønske	VF:----:sa:----	B-verb.cognition	
11-36	.	.	ZP	O	

#id=12
#text=Det har været en stor succes indtil nu, alt taget i betragtning.
12-1	Det	det	PP:s-un:--:-3n-	O	
12-2	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	
12-3	været	være	VT:siu#:t-:----	B-verb.TOP|B-verb.social|B-verb.stative	
12-4	en	en	PI:s-uc:--:----	O	
12-5	stor	stor	AC:siuc:--:p---	B-adj.phys	
12-6	succes	succes	NC:siuc:--:----	B-noun.cognition	
12-7	indtil	indtil	T-:----:--:----	O	
12-8	nu	nu	D-:----:--:u---	O	
12-9	,	,	ZD	O	
12-10	alt	alt	D-:----:--:u---	O	
12-11	taget	tage	VT:siu#:t-:----	B-ssion|B-verb.cognition|B-verb.act|B-verb.change|B-verb.social|B-verb.creation|B-verb.motion	
12-12	i	i	T-:----:--:----	O	
12-13	betragtning	betragtning	NC:siuc:--:----	B-noun.cognition	
12-14	.	.	ZP	O	

#id=13
#text=Så kan vi sagtens sætte os ned og finde ud af noget i et samlet Folketing - det er jeg ret overbevist om.
13-1	Så	så	D-:----:--:u---	O	
13-2	kan	kunne	VF:----:sa:----	B-verb.social	
13-3	vi	vi	PP:p-nc:--:-1n-	O	
13-4	sagtens	sagtens	D-:----:--:u---	O	
13-5	sætte	sætte	VI:----:-a:----	B-verb.motion|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.change|B-verb.phenomenon	
13-6	os	vi	PP:p-uc:--:-1#-	O	
13-7	ned	ned	D-:----:--:u---	O	
13-8	og	og	CC:----:--:----	O	
13-9	finde	finde	VI:----:-a:----	B-verb.phenomenon|B-verb.act|B-verb.cognition|B-verb.motion	
13-10	ud	ud	D-:----:--:u---	O	
13-11	af	af	T-:----:--:----	O	
13-12	noget	nogen	PI:s-un:--:----	O	
13-13	i	i	T-:----:--:----	O	
13-14	et	en	PI:s-un:--:----	O	
13-15	samlet	samle	VT:siu#:t-:----	B-verb.change|B-verb.act|B-verb.motion	
13-16	Folketing	folketing	NW:----:--:----	B-noun.person	
13-17	-	-	ZH	O	
13-18	det	det	XY:----:--:----	O	
13-19	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
13-20	jeg	jeg	PP:s-nc:--:-1n-	O	
13-21	ret	ret	D-:----:--:u---	O	
13-22	overbevist	overbevise	VT:siu#:t-:----	O	
13-23	om	om	T-:----:--:----	O	
13-24	.	.	ZP	O	

#id=14
#text=Man kan f.eks. tage isoleringen af etageadskillelsen til en kælder eller et loft, hvor investeringen betaler sig tilbage i løbet af lad os sige 10 år.
14-1	Man	man	PI:#-uc:--:----	O	
14-2	kan	kunne	VF:----:sa:----	B-verb.social	
14-3	f	for	T-:----:--:----	O	
14-4	.	.	ZP	O	
14-5	eks	eksempel	NC:siun:--:----	B-noun.person	
14-6	.	.	ZP	O	
14-7	tage	tage	VI:----:-a:----	B-verb.possession|B-verb.cognition|B-verb.act|B-verb.change|B-verb.social|B-verb.creation|B-verb.motion	
14-8	isoleringen	isolering	NC:sduc:--:----	B-noun.artifact|B-noun.phenomenon	
14-9	af	af	T-:----:--:----	O	
14-10	etageadskillelsen	etageadskillelse	NC:sduc:--:----	B-noun.artifact	
14-11	til	til	T-:----:--:----	O	
14-12	en	en	PI:s-uc:--:----	O	
14-13	kælder	kælder	NC:siuc:--:----	B-noun.artifact	
14-14	eller	eller	CC:----:--:----	O	
14-15	et	en	PI:s-un:--:----	O	
14-16	loft	loft	NC:siun:--:----	B-noun.quantity|B-noun.artifact	
14-17	,	,	ZD	O	
14-18	hvor	hvor	D-:----:--:u---	O	
14-19	investeringen	investering	NC:sduc:--:----	B-noun.act|B-noun.artifact|B-noun.cognition	
14-20	betaler	betale	VF:----:sa:----	B-verb.possession	
14-21	sig	sig	PP:#-u#:--:-3y-	O	
14-22	tilbage	tilbage	D-:----:--:u---	O	
14-23	i	i	T-:----:--:----	O	
14-24	løbet	løb	NC:sdun:--:----	B-noun.event|B-noun.cognition|B-noun.act|B-noun.artifact|B-noun.body|B-on	
14-25	af	af	D-:----:--:u---	O	
14-26	lad	lade	VM:----:--:----	B-verb.change|B-verb.communication|B-verb.act|B-verb.phenomenon	
14-27	os	vi	PP:p-uc:--:-1#-	O	
14-28	sige	sige	VI:----:-a:----	B-verb.cognition|B-verb.communication|B-verb.phenomenon	
14-29	10	10	LC:--u-:--:----	O	
14-30	år	år	NC:piu#:--:----	B-noun.time	
14-31	.	.	ZP	O	

#id=15
#text=Der er nogle begrænsninger i det, som kan forstyrre de arter, som der nu er tale om her.
15-1	Der	der	US:----:--:----	O	
15-2	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
15-3	nogle	nogen	PI:p-u#:--:----	O	
15-4	begrænsninger	begrænsning	NC:piu#:--:----	O	
15-5	i	i	T-:----:--:----	O	
15-6	det	det	PP:s-un:--:-3n-	O	
15-7	,	,	ZD	O	
15-8	som	som	---	O	
15-9	kan	kunne	VF:----:sa:----	B-verb.social	
15-10	forstyrre	forstyrre	VI:----:-a:----	B-verb.phenomenon|B-verb.act	
15-11	de	den	PM:p-u#:--:----	O	
15-12	arter	art	NC:piu#:--:----	B-noun.group|B-noun.TOP	
15-13	,	,	ZD	O	
15-14	som	som	US:----:--:----	O	
15-15	der	der	US:----:--:----	O	
15-16	nu	nu	D-:----:--:u---	O	
15-17	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
15-18	tale	tale	VI:----:-a:----	B-verb.phenomenon|B-verb.communication|B-verb.creation|B-verb.act	
15-19	om	om	T-:----:--:----	O	
15-20	her	her	D-:----:--:u---	O	
15-21	.	.	ZP	O	

#id=16
#text=Jegkender en minister, som stadig væk er minister, som siger, at det handler om at komme fra forskning til faktura.
16-1	Jeg	jeg	PP:s-nc:--:-1n-	O	
16-2	kender	kende	VF:----:sa:----	B-verb.cognition|B-verb.communication|B-verb.emotion	
16-3	en	en	PI:s-uc:--:----	O	
16-4	minister	minister	NC:siuc:--:----	B-noun.body	
16-5	,	,	ZD	O	
16-6	som	som	US:----:--:----	O	
16-7	stadig	stadig	D-:----:--:u---	O	
16-8	væk	væk	D-:----:--:u---	O	
